PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, Start, 23.4.2026, 9:17
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 4.0598e+02	 1.4560e+02	 5.9052e+00	 9.4107e-02	 3.1238e+02	 2.0756e+02	-8.9087e+01	 4.7102e+07	 7.5063e+05	-6.2750e+01
 2.7066e+02	 1.4560e+02	 5.9247e+00	 8.9643e-02	 3.1254e+02	 2.1000e+02	-8.9133e+01	 7.4171e+07	 1.1222e+06	-6.6092e+01
 1.8044e+02	 1.4560e+02	 5.9436e+00	 8.7931e-02	 3.1283e+02	 2.1270e+02	-8.9152e+01	 1.1342e+08	 1.6780e+06	-6.7594e+01
 1.2029e+02	 1.4560e+02	 5.9629e+00	 8.8771e-02	 3.1298e+02	 2.1544e+02	-8.9147e+01	 1.6853e+08	 2.5088e+06	-6.7172e+01
 1.0000e+02	 1.4560e+02	 5.9719e+00	 9.0423e-02	 3.1323e+02	 2.1814e+02	-8.9133e+01	 1.9902e+08	 3.0134e+06	-6.6044e+01
 9.0000e+05	 2.1540e+02	 3.8026e+00	 3.8754e-01	 3.1391e+02	 2.2700e+02	-8.4181e+01	 5.1595e+03	 5.2583e+02	-9.8121e+00
 6.0000e+05	 2.1540e+02	-1.3276e+00	 4.2050e+01	 3.1414e+02	 2.3011e+02	 1.8084e+00	 7.1327e+01	-2.2591e+03	 3.1573e-02
 4.0000e+05	 2.1540e+02	-5.2420e+00	 6.5270e+01	 3.1434e+02	 2.3172e+02	 4.5917e+00	 6.8928e+01	-8.5825e+02	 8.0313e-02
 2.6667e+05	 2.1540e+02	-1.1447e+01	 1.0208e+02	 3.1442e+02	 2.3323e+02	 6.3979e+00	 6.6106e+01	-5.8954e+02	 1.1213e-01
 1.7778e+05	 2.1540e+02	-2.0446e+01	 1.6099e+02	 3.1450e+02	 2.3473e+02	 7.2380e+00	 6.2877e+01	-4.9508e+02	 1.2700e-01
 1.1852e+05	 2.1540e+02	-3.3436e+01	 2.5478e+02	 3.1474e+02	 2.3761e+02	 7.4765e+00	 5.9596e+01	-4.5412e+02	 1.3124e-01
 7.9012e+04	 2.1540e+02	-4.8368e+01	 4.0074e+02	 3.1501e+02	 2.4061e+02	 6.8822e+00	 5.6835e+01	-4.7088e+02	 1.2070e-01
 5.2675e+04	 2.1540e+02	-6.2247e+01	 6.2594e+02	 3.1525e+02	 2.4342e+02	 5.6792e+00	 5.4580e+01	-5.4884e+02	 9.9446e-02
 3.5117e+04	 2.1540e+02	 5.3185e+00	 5.8157e-01	 3.1569e+02	 2.4872e+02	-8.3760e+01	 8.8115e+04	 9.6353e+03	-9.1450e+00
 2.3411e+04	 2.1540e+02	 5.4592e+00	 4.8735e-01	 3.1585e+02	 2.5156e+02	-8.4899e+01	 1.5773e+05	 1.4080e+04	-1.1202e+01
 1.5607e+04	 2.1540e+02	 5.5650e+00	 3.9818e-01	 3.1610e+02	 2.5419e+02	-8.5907e+01	 2.8958e+05	 2.0719e+04	-1.3976e+01
 1.0405e+04	 2.1540e+02	 5.6434e+00	 3.2151e-01	 3.1631e+02	 2.5662e+02	-8.6739e+01	 5.3794e+05	 3.0647e+04	-1.7553e+01
 6.9366e+03	 2.1540e+02	 5.7018e+00	 2.5946e-01	 3.1647e+02	 2.5906e+02	-8.7395e+01	 9.9989e+05	 4.5500e+04	-2.1976e+01
 4.6244e+03	 2.1540e+02	 5.7467e+00	 2.1114e-01	 3.1670e+02	 2.6156e+02	-8.7896e+01	 1.8431e+06	 6.7716e+04	-2.7218e+01
 3.0829e+03	 2.1540e+02	 5.7828e+00	 1.7465e-01	 3.1694e+02	 2.6453e+02	-8.8270e+01	 3.3423e+06	 1.0094e+05	-3.3111e+01
 2.0553e+03	 2.1540e+02	 5.8130e+00	 1.4767e-01	 3.1715e+02	 2.6700e+02	-8.8545e+01	 5.9292e+06	 1.5062e+05	-3.9364e+01
 1.3702e+03	 2.1540e+02	 5.8395e+00	 1.2795e-01	 3.1730e+02	 2.6950e+02	-8.8745e+01	 1.0265e+07	 2.2491e+05	-4.5638e+01
 9.1346e+02	 2.1540e+02	 5.8631e+00	 1.1410e-01	 3.1754e+02	 2.7212e+02	-8.8885e+01	 1.7266e+07	 3.3601e+05	-5.1386e+01
 6.0898e+02	 2.1540e+02	 5.8851e+00	 1.0458e-01	 3.1770e+02	 2.7469e+02	-8.8982e+01	 2.8256e+07	 5.0213e+05	-5.6273e+01
 4.0598e+02	 2.1540e+02	 5.9062e+00	 9.9108e-02	 3.1797e+02	 2.7745e+02	-8.9039e+01	 4.4725e+07	 7.5050e+05	-5.9594e+01
 2.7066e+02	 2.1540e+02	 5.9268e+00	 9.6449e-02	 3.1814e+02	 2.8000e+02	-8.9068e+01	 6.8937e+07	 1.1218e+06	-6.1451e+01
 1.8044e+02	 2.1540e+02	 5.9477e+00	 9.6764e-02	 3.1842e+02	 2.8272e+02	-8.9068e+01	 1.0307e+08	 1.6768e+06	-6.1467e+01
 1.2029e+02	 2.1540e+02	 5.9691e+00	 9.9592e-02	 3.1858e+02	 2.8544e+02	-8.9044e+01	 1.5021e+08	 2.5062e+06	-5.9936e+01
 1.0000e+02	 2.1540e+02	 5.9794e+00	 1.0227e-01	 3.1881e+02	 2.8814e+02	-8.9020e+01	 1.7596e+08	 3.0096e+06	-5.8465e+01
