PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, Desorption, 7.5.2026, 16:36
Diameter[mm] 1.128e+00  Thickness[mm] 2.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 4.9879e+05	 4.7011e+03	 1.2985e+00	 6.6688e-02	 3.6315e+02	 4.7665e+03
 7.4818e+05	 4.7011e+03	 1.2792e+00	 5.7506e-02	 3.6315e+02	 4.7690e+03
 9.0000e+05	 4.7011e+03	 1.2727e+00	 5.2703e-02	 3.6315e+02	 4.7718e+03
 1.0000e+02	 4.7691e+03	 1.4576e+00	 3.4335e-02	 3.6315e+02	 4.7797e+03
 1.5000e+02	 4.7691e+03	 1.4512e+00	 2.8265e-02	 3.6315e+02	 4.7821e+03
 2.2500e+02	 4.7691e+03	 1.4472e+00	 2.3999e-02	 3.6315e+02	 4.7848e+03
 3.3750e+02	 4.7691e+03	 1.4433e+00	 2.0651e-02	 3.6315e+02	 4.7873e+03
 5.0625e+02	 4.7691e+03	 1.4396e+00	 1.7355e-02	 3.6315e+02	 4.7900e+03
 7.5938e+02	 4.7691e+03	 1.4366e+00	 1.5122e-02	 3.6315e+02	 4.7925e+03
 1.1391e+03	 4.7691e+03	 1.4339e+00	 1.3598e-02	 3.6315e+02	 4.7950e+03
 1.7086e+03	 4.7691e+03	 1.4311e+00	 1.2615e-02	 3.6315e+02	 4.7974e+03
 2.5629e+03	 4.7691e+03	 1.4292e+00	 1.2551e-02	 3.6316e+02	 4.8002e+03
 3.8443e+03	 4.7691e+03	 1.4269e+00	 1.3029e-02	 3.6315e+02	 4.8027e+03
 5.7665e+03	 4.7691e+03	 1.4244e+00	 1.4069e-02	 3.6315e+02	 4.8052e+03
 8.6498e+03	 4.7691e+03	 1.4216e+00	 1.5875e-02	 3.6315e+02	 4.8080e+03
 1.2975e+04	 4.7691e+03	 1.4182e+00	 1.8568e-02	 3.6315e+02	 4.8105e+03
 1.9462e+04	 4.7691e+03	 1.4146e+00	 2.2220e-02	 3.6315e+02	 4.8132e+03
 2.9193e+04	 4.7691e+03	 1.4097e+00	 2.7046e-02	 3.6316e+02	 4.8157e+03
 4.3789e+04	 4.7691e+03	 1.4038e+00	 3.3394e-02	 3.6315e+02	 4.8182e+03
 6.5684e+04	 4.7691e+03	 1.3959e+00	 4.1355e-02	 3.6315e+02	 4.8209e+03
 9.8526e+04	 4.7691e+03	 1.3847e+00	 5.1120e-02	 3.6315e+02	 4.8234e+03
 1.4779e+05	 4.7691e+03	 1.3687e+00	 6.1353e-02	 3.6315e+02	 4.8262e+03
 2.2168e+05	 4.7691e+03	 1.3472e+00	 6.9230e-02	 3.6315e+02	 4.8287e+03
 3.3253e+05	 4.7691e+03	 1.3226e+00	 7.1324e-02	 3.6316e+02	 4.8315e+03
 4.9879e+05	 4.7691e+03	 1.2983e+00	 6.6719e-02	 3.6315e+02	 4.8340e+03
 7.4818e+05	 4.7691e+03	 1.2791e+00	 5.7465e-02	 3.6315e+02	 4.8367e+03
 9.0000e+05	 4.7691e+03	 1.2726e+00	 5.2716e-02	 3.6314e+02	 4.8394e+03
 1.0000e+02	 4.8367e+03	 1.4603e+00	 3.8254e-02	 3.6315e+02	 4.8475e+03
 1.5000e+02	 4.8367e+03	 1.4538e+00	 2.9688e-02	 3.6315e+02	 4.8499e+03
 2.2500e+02	 4.8367e+03	 1.4487e+00	 2.6184e-02	 3.6315e+02	 4.8527e+03
 3.3750e+02	 4.8367e+03	 1.4441e+00	 2.1542e-02	 3.6315e+02	 4.8552e+03
 5.0625e+02	 4.8367e+03	 1.4400e+00	 1.8553e-02	 3.6316e+02	 4.8577e+03
 7.5938e+02	 4.8367e+03	 1.4368e+00	 1.5703e-02	 3.6315e+02	 4.8602e+03
 1.1391e+03	 4.8367e+03	 1.4340e+00	 1.4098e-02	 3.6315e+02	 4.8627e+03
 1.7086e+03	 4.8367e+03	 1.4312e+00	 1.3080e-02	 3.6315e+02	 4.8652e+03
 2.5629e+03	 4.8367e+03	 1.4292e+00	 1.2763e-02	 3.6316e+02	 4.8682e+03
 3.8443e+03	 4.8367e+03	 1.4268e+00	 1.3222e-02	 3.6315e+02	 4.8709e+03
 5.7665e+03	 4.8367e+03	 1.4244e+00	 1.4209e-02	 3.6315e+02	 4.8733e+03
 8.6498e+03	 4.8367e+03	 1.4215e+00	 1.5983e-02	 3.6315e+02	 4.8760e+03
 1.2975e+04	 4.8367e+03	 1.4183e+00	 1.8623e-02	 3.6315e+02	 4.8785e+03
 1.9462e+04	 4.8367e+03	 1.4147e+00	 2.2243e-02	 3.6315e+02	 4.8813e+03
 2.9193e+04	 4.8367e+03	 1.4099e+00	 2.7088e-02	 3.6315e+02	 4.8837e+03
 4.3789e+04	 4.8367e+03	 1.4040e+00	 3.3400e-02	 3.6315e+02	 4.8862e+03
 6.5684e+04	 4.8367e+03	 1.3961e+00	 4.1383e-02	 3.6315e+02	 4.8889e+03
 9.8526e+04	 4.8367e+03	 1.3849e+00	 5.1129e-02	 3.6315e+02	 4.8914e+03
 1.4779e+05	 4.8367e+03	 1.3689e+00	 6.1389e-02	 3.6315e+02	 4.8942e+03
 2.2168e+05	 4.8367e+03	 1.3474e+00	 6.9307e-02	 3.6315e+02	 4.8967e+03
 3.3253e+05	 4.8367e+03	 1.3228e+00	 7.1393e-02	 3.6315e+02	 4.8995e+03
 4.9879e+05	 4.8367e+03	 1.2985e+00	 6.6809e-02	 3.6315e+02	 4.9020e+03
 7.4818e+05	 4.8367e+03	 1.2791e+00	 5.7634e-02	 3.6315e+02	 4.9047e+03
 9.0000e+05	 4.8367e+03	 1.2725e+00	 5.2787e-02	 3.6316e+02	 4.9074e+03
 1.0000e+02	 4.9047e+03	 1.4593e+00	 3.8854e-02	 3.6315e+02	 4.9155e+03
 1.5000e+02	 4.9047e+03	 1.4542e+00	 3.0848e-02	 3.6315e+02	 4.9179e+03
 2.2500e+02	 4.9047e+03	 1.4485e+00	 2.6722e-02	 3.6313e+02	 4.9207e+03
 3.3750e+02	 4.9047e+03	 1.4439e+00	 2.1899e-02	 3.6314e+02	 4.9232e+03
 5.0625e+02	 4.9047e+03	 1.4401e+00	 1.7988e-02	 3.6315e+02	 4.9257e+03
 7.5938e+02	 4.9047e+03	 1.4370e+00	 1.5974e-02	 3.6315e+02	 4.9282e+03
 1.1391e+03	 4.9047e+03	 1.4343e+00	 1.4284e-02	 3.6315e+02	 4.9307e+03
 1.7086e+03	 4.9047e+03	 1.4315e+00	 1.3240e-02	 3.6315e+02	 4.9335e+03
 2.5629e+03	 4.9047e+03	 1.4294e+00	 1.2845e-02	 3.6315e+02	 4.9361e+03
 3.8443e+03	 4.9047e+03	 1.4271e+00	 1.3213e-02	 3.6315e+02	 4.9387e+03
 5.7665e+03	 4.9047e+03	 1.4247e+00	 1.4176e-02	 3.6315e+02	 4.9412e+03
 8.6498e+03	 4.9047e+03	 1.4219e+00	 1.6005e-02	 3.6315e+02	 4.9437e+03
 1.2975e+04	 4.9047e+03	 1.4187e+00	 1.8581e-02	 3.6315e+02	 4.9464e+03
 1.9462e+04	 4.9047e+03	 1.4150e+00	 2.2229e-02	 3.6315e+02	 4.9489e+03
 2.9193e+04	 4.9047e+03	 1.4104e+00	 2.7084e-02	 3.6315e+02	 4.9517e+03
 4.3789e+04	 4.9047e+03	 1.4045e+00	 3.3405e-02	 3.6315e+02	 4.9542e+03
 6.5684e+04	 4.9047e+03	 1.3966e+00	 4.1379e-02	 3.6315e+02	 4.9569e+03
 9.8526e+04	 4.9047e+03	 1.3853e+00	 5.1156e-02	 3.6315e+02	 4.9594e+03
 1.4779e+05	 4.9047e+03	 1.3693e+00	 6.1407e-02	 3.6316e+02	 4.9622e+03
 2.2168e+05	 4.9047e+03	 1.3477e+00	 6.9302e-02	 3.6315e+02	 4.9647e+03
 3.3253e+05	 4.9047e+03	 1.3231e+00	 7.1448e-02	 3.6315e+02	 4.9675e+03
 4.9879e+05	 4.9047e+03	 1.2986e+00	 6.6866e-02	 3.6315e+02	 4.9700e+03
 7.4818e+05	 4.9047e+03	 1.2793e+00	 5.7669e-02	 3.6316e+02	 4.9726e+03
 9.0000e+05	 4.9047e+03	 1.2728e+00	 5.2801e-02	 3.6315e+02	 4.9753e+03
 1.0000e+02	 4.9726e+03	 1.4602e+00	 3.4421e-02	 3.6315e+02	 4.9835e+03
 1.5000e+02	 4.9726e+03	 1.4532e+00	 2.6604e-02	 3.6315e+02	 4.9859e+03
 2.2500e+02	 4.9726e+03	 1.4496e+00	 2.4363e-02	 3.6315e+02	 4.9887e+03
 3.3750e+02	 4.9726e+03	 1.4450e+00	 2.2283e-02	 3.6316e+02	 4.9912e+03
 5.0625e+02	 4.9726e+03	 1.4410e+00	 1.8109e-02	 3.6315e+02	 4.9937e+03
 7.5938e+02	 4.9726e+03	 1.4376e+00	 1.6415e-02	 3.6316e+02	 4.9964e+03
 1.1391e+03	 4.9726e+03	 1.4348e+00	 1.4463e-02	 3.6315e+02	 4.9989e+03
 1.7086e+03	 4.9726e+03	 1.4317e+00	 1.3246e-02	 3.6315e+02	 5.0017e+03
 2.5629e+03	 4.9726e+03	 1.4297e+00	 1.2880e-02	 3.6315e+02	 5.0043e+03
 3.8443e+03	 4.9726e+03	 1.4272e+00	 1.3344e-02	 3.6315e+02	 5.0070e+03
 5.7665e+03	 4.9726e+03	 1.4247e+00	 1.4289e-02	 3.6315e+02	 5.0094e+03
 8.6498e+03	 4.9726e+03	 1.4220e+00	 1.6050e-02	 3.6315e+02	 5.0119e+03
 1.2975e+04	 4.9726e+03	 1.4188e+00	 1.8726e-02	 3.6315e+02	 5.0145e+03
 1.9462e+04	 4.9726e+03	 1.4151e+00	 2.2299e-02	 3.6315e+02	 5.0171e+03
 2.9193e+04	 4.9726e+03	 1.4104e+00	 2.7137e-02	 3.6314e+02	 5.0199e+03
 4.3789e+04	 4.9726e+03	 1.4046e+00	 3.3439e-02	 3.6314e+02	 5.0224e+03
 6.5684e+04	 4.9726e+03	 1.3966e+00	 4.1409e-02	 3.6315e+02	 5.0252e+03
 9.8526e+04	 4.9726e+03	 1.3855e+00	 5.1213e-02	 3.6314e+02	 5.0277e+03
 1.4779e+05	 4.9726e+03	 1.3695e+00	 6.1463e-02	 3.6315e+02	 5.0305e+03
 2.2168e+05	 4.9726e+03	 1.3479e+00	 6.9393e-02	 3.6315e+02	 5.0329e+03
 3.3253e+05	 4.9726e+03	 1.3233e+00	 7.1547e-02	 3.6315e+02	 5.0355e+03
 4.9879e+05	 4.9726e+03	 1.2988e+00	 6.6914e-02	 3.6315e+02	 5.0380e+03
 7.4818e+05	 4.9726e+03	 1.2795e+00	 5.7734e-02	 3.6315e+02	 5.0404e+03
 9.0000e+05	 4.9726e+03	 1.2731e+00	 5.2867e-02	 3.6315e+02	 5.0432e+03
 1.0000e+02	 5.0405e+03	 1.4606e+00	 3.4120e-02	 3.6315e+02	 5.0509e+03
 1.5000e+02	 5.0405e+03	 1.4537e+00	 2.8811e-02	 3.6315e+02	 5.0534e+03
 2.2500e+02	 5.0405e+03	 1.4491e+00	 2.3183e-02	 3.6315e+02	 5.0562e+03
 3.3750e+02	 5.0405e+03	 1.4446e+00	 2.0786e-02	 3.6315e+02	 5.0590e+03
 5.0625e+02	 5.0405e+03	 1.4409e+00	 1.8131e-02	 3.6315e+02	 5.0614e+03
 7.5938e+02	 5.0405e+03	 1.4376e+00	 1.5763e-02	 3.6315e+02	 5.0642e+03
 1.1391e+03	 5.0405e+03	 1.4346e+00	 1.4437e-02	 3.6315e+02	 5.0667e+03
 1.7086e+03	 5.0405e+03	 1.4318e+00	 1.3226e-02	 3.6315e+02	 5.0695e+03
 2.5629e+03	 5.0405e+03	 1.4297e+00	 1.2921e-02	 3.6315e+02	 5.0720e+03
 3.8443e+03	 5.0405e+03	 1.4274e+00	 1.3207e-02	 3.6315e+02	 5.0745e+03
 5.7665e+03	 5.0405e+03	 1.4249e+00	 1.4253e-02	 3.6315e+02	 5.0770e+03
 8.6498e+03	 5.0405e+03	 1.4221e+00	 1.6082e-02	 3.6315e+02	 5.0794e+03
 1.2975e+04	 5.0405e+03	 1.4189e+00	 1.8692e-02	 3.6315e+02	 5.0819e+03
 1.9462e+04	 5.0405e+03	 1.4151e+00	 2.2320e-02	 3.6315e+02	 5.0847e+03
 2.9193e+04	 5.0405e+03	 1.4104e+00	 2.7110e-02	 3.6315e+02	 5.0872e+03
 4.3789e+04	 5.0405e+03	 1.4043e+00	 3.3421e-02	 3.6315e+02	 5.0897e+03
 6.5684e+04	 5.0405e+03	 1.3962e+00	 4.1422e-02	 3.6316e+02	 5.0922e+03
 9.8526e+04	 5.0405e+03	 1.3850e+00	 5.1192e-02	 3.6316e+02	 5.0949e+03
 1.4779e+05	 5.0405e+03	 1.3690e+00	 6.1500e-02	 3.6315e+02	 5.0974e+03
 2.2168e+05	 5.0405e+03	 1.3473e+00	 6.9407e-02	 3.6315e+02	 5.1002e+03
 3.3253e+05	 5.0405e+03	 1.3227e+00	 7.1565e-02	 3.6316e+02	 5.1029e+03
 4.9879e+05	 5.0405e+03	 1.2982e+00	 6.7019e-02	 3.6315e+02	 5.1057e+03
 7.4818e+05	 5.0405e+03	 1.2789e+00	 5.7693e-02	 3.6315e+02	 5.1082e+03
 9.0000e+05	 5.0405e+03	 1.2724e+00	 5.2927e-02	 3.6315e+02	 5.1110e+03
 1.0000e+02	 5.1083e+03	 1.4600e+00	 2.6118e-02	 3.6315e+02	 5.1190e+03
 1.5000e+02	 5.1083e+03	 1.4556e+00	 2.5073e-02	 3.6315e+02	 5.1217e+03
 2.2500e+02	 5.1083e+03	 1.4487e+00	 2.1011e-02	 3.6314e+02	 5.1244e+03
 3.3750e+02	 5.1083e+03	 1.4445e+00	 1.8061e-02	 3.6315e+02	 5.1271e+03
 5.0625e+02	 5.1083e+03	 1.4406e+00	 1.5870e-02	 3.6315e+02	 5.1295e+03
 7.5938e+02	 5.1083e+03	 1.4373e+00	 1.4365e-02	 3.6315e+02	 5.1323e+03
 1.1391e+03	 5.1083e+03	 1.4346e+00	 1.3118e-02	 3.6315e+02	 5.1347e+03
 1.7086e+03	 5.1083e+03	 1.4319e+00	 1.2567e-02	 3.6315e+02	 5.1372e+03
 2.5629e+03	 5.1083e+03	 1.4299e+00	 1.2446e-02	 3.6315e+02	 5.1398e+03
 3.8443e+03	 5.1083e+03	 1.4276e+00	 1.2958e-02	 3.6314e+02	 5.1422e+03
 5.7665e+03	 5.1083e+03	 1.4251e+00	 1.4030e-02	 3.6315e+02	 5.1447e+03
 8.6498e+03	 5.1083e+03	 1.4224e+00	 1.5847e-02	 3.6315e+02	 5.1472e+03
 1.2975e+04	 5.1083e+03	 1.4191e+00	 1.8577e-02	 3.6314e+02	 5.1497e+03
 1.9462e+04	 5.1083e+03	 1.4154e+00	 2.2211e-02	 3.6315e+02	 5.1525e+03
 2.9193e+04	 5.1083e+03	 1.4108e+00	 2.7081e-02	 3.6315e+02	 5.1550e+03
 4.3789e+04	 5.1083e+03	 1.4049e+00	 3.3437e-02	 3.6314e+02	 5.1578e+03
 6.5684e+04	 5.1083e+03	 1.3970e+00	 4.1452e-02	 3.6315e+02	 5.1602e+03
 9.8526e+04	 5.1083e+03	 1.3858e+00	 5.1230e-02	 3.6314e+02	 5.1627e+03
 1.4779e+05	 5.1083e+03	 1.3698e+00	 6.1537e-02	 3.6314e+02	 5.1654e+03
 2.2168e+05	 5.1083e+03	 1.3482e+00	 6.9520e-02	 3.6315e+02	 5.1678e+03
 3.3253e+05	 5.1083e+03	 1.3235e+00	 7.1658e-02	 3.6315e+02	 5.1705e+03
 4.9879e+05	 5.1083e+03	 1.2991e+00	 6.7062e-02	 3.6315e+02	 5.1730e+03
 7.4818e+05	 5.1083e+03	 1.2798e+00	 5.7725e-02	 3.6315e+02	 5.1754e+03
 9.0000e+05	 5.1083e+03	 1.2733e+00	 5.2948e-02	 3.6315e+02	 5.1782e+03
 1.0000e+02	 5.1755e+03	 1.4606e+00	 3.2896e-02	 3.6315e+02	 5.1860e+03
 1.5000e+02	 5.1755e+03	 1.4536e+00	 2.7924e-02	 3.6316e+02	 5.1886e+03
 2.2500e+02	 5.1755e+03	 1.4495e+00	 2.3483e-02	 3.6315e+02	 5.1912e+03
 3.3750e+02	 5.1755e+03	 1.4451e+00	 2.0242e-02	 3.6316e+02	 5.1940e+03
 5.0625e+02	 5.1755e+03	 1.4412e+00	 1.7837e-02	 3.6315e+02	 5.1965e+03
 7.5938e+02	 5.1755e+03	 1.4378e+00	 1.5642e-02	 3.6315e+02	 5.1992e+03
 1.1391e+03	 5.1755e+03	 1.4353e+00	 1.4531e-02	 3.6315e+02	 5.2017e+03
 1.7086e+03	 5.1755e+03	 1.4320e+00	 1.3177e-02	 3.6315e+02	 5.2042e+03
 2.5629e+03	 5.1755e+03	 1.4298e+00	 1.2844e-02	 3.6315e+02	 5.2069e+03
 3.8443e+03	 5.1755e+03	 1.4275e+00	 1.3190e-02	 3.6314e+02	 5.2094e+03
 5.7665e+03	 5.1755e+03	 1.4251e+00	 1.4204e-02	 3.6314e+02	 5.2122e+03
 8.6498e+03	 5.1755e+03	 1.4225e+00	 1.6009e-02	 3.6315e+02	 5.2147e+03
 1.2975e+04	 5.1755e+03	 1.4192e+00	 1.8648e-02	 3.6314e+02	 5.2172e+03
 1.9462e+04	 5.1755e+03	 1.4155e+00	 2.2261e-02	 3.6315e+02	 5.2200e+03
 2.9193e+04	 5.1755e+03	 1.4108e+00	 2.7120e-02	 3.6314e+02	 5.2227e+03
 4.3789e+04	 5.1755e+03	 1.4050e+00	 3.3432e-02	 3.6315e+02	 5.2252e+03
 6.5684e+04	 5.1755e+03	 1.3972e+00	 4.1456e-02	 3.6315e+02	 5.2277e+03
 9.8526e+04	 5.1755e+03	 1.3859e+00	 5.1279e-02	 3.6314e+02	 5.2304e+03
 1.4779e+05	 5.1755e+03	 1.3699e+00	 6.1577e-02	 3.6315e+02	 5.2330e+03
 2.2168e+05	 5.1755e+03	 1.3484e+00	 6.9571e-02	 3.6315e+02	 5.2357e+03
 3.3253e+05	 5.1755e+03	 1.3238e+00	 7.1722e-02	 3.6314e+02	 5.2383e+03
 4.9879e+05	 5.1755e+03	 1.2992e+00	 6.7111e-02	 3.6314e+02	 5.2410e+03
 7.4818e+05	 5.1755e+03	 1.2798e+00	 5.7785e-02	 3.6314e+02	 5.2435e+03
 9.0000e+05	 5.1755e+03	 1.2735e+00	 5.2996e-02	 3.6315e+02	 5.2462e+03
 1.0000e+02	 5.2435e+03	 1.4617e+00	 3.5065e-02	 3.6314e+02	 5.2539e+03
 1.5000e+02	 5.2435e+03	 1.4573e+00	 3.2985e-02	 3.6314e+02	 5.2563e+03
 2.2500e+02	 5.2435e+03	 1.4510e+00	 2.5815e-02	 3.6315e+02	 5.2590e+03
 3.3750e+02	 5.2435e+03	 1.4462e+00	 2.2237e-02	 3.6314e+02	 5.2615e+03
 5.0625e+02	 5.2435e+03	 1.4423e+00	 1.9248e-02	 3.6315e+02	 5.2642e+03
 7.5938e+02	 5.2435e+03	 1.4389e+00	 1.6467e-02	 3.6315e+02	 5.2667e+03
 1.1391e+03	 5.2435e+03	 1.4361e+00	 1.4721e-02	 3.6315e+02	 5.2692e+03
 1.7086e+03	 5.2435e+03	 1.4331e+00	 1.4154e-02	 3.6314e+02	 5.2719e+03
 2.5629e+03	 5.2435e+03	 1.4308e+00	 1.3624e-02	 3.6316e+02	 5.2744e+03
 3.8443e+03	 5.2435e+03	 1.4283e+00	 1.3303e-02	 3.6315e+02	 5.2772e+03
 5.7665e+03	 5.2435e+03	 1.4260e+00	 1.4258e-02	 3.6315e+02	 5.2797e+03
 8.6498e+03	 5.2435e+03	 1.4231e+00	 1.6057e-02	 3.6315e+02	 5.2824e+03
 1.2975e+04	 5.2435e+03	 1.4198e+00	 1.8667e-02	 3.6315e+02	 5.2849e+03
 1.9462e+04	 5.2435e+03	 1.4161e+00	 2.2293e-02	 3.6315e+02	 5.2875e+03
 2.9193e+04	 5.2435e+03	 1.4115e+00	 2.7147e-02	 3.6314e+02	 5.2900e+03
 4.3789e+04	 5.2435e+03	 1.4056e+00	 3.3469e-02	 3.6315e+02	 5.2925e+03
 6.5684e+04	 5.2435e+03	 1.3977e+00	 4.1481e-02	 3.6316e+02	 5.2952e+03
 9.8526e+04	 5.2435e+03	 1.3863e+00	 5.1291e-02	 3.6315e+02	 5.2977e+03
 1.4779e+05	 5.2435e+03	 1.3704e+00	 6.1599e-02	 3.6315e+02	 5.3004e+03
 2.2168e+05	 5.2435e+03	 1.3488e+00	 6.9617e-02	 3.6315e+02	 5.3029e+03
 3.3253e+05	 5.2435e+03	 1.3241e+00	 7.1800e-02	 3.6315e+02	 5.3057e+03
 4.9879e+05	 5.2435e+03	 1.2994e+00	 6.7164e-02	 3.6315e+02	 5.3082e+03
 7.4818e+05	 5.2435e+03	 1.2800e+00	 5.7802e-02	 3.6315e+02	 5.3107e+03
 9.0000e+05	 5.2435e+03	 1.2734e+00	 5.3032e-02	 3.6315e+02	 5.3133e+03
 1.0000e+02	 5.3106e+03	 1.4619e+00	 3.4963e-02	 3.6315e+02	 5.3210e+03
 1.5000e+02	 5.3106e+03	 1.4560e+00	 3.0564e-02	 3.6315e+02	 5.3238e+03
 2.2500e+02	 5.3106e+03	 1.4510e+00	 2.5154e-02	 3.6315e+02	 5.3264e+03
 3.3750e+02	 5.3106e+03	 1.4463e+00	 2.4862e-02	 3.6315e+02	 5.3288e+03
 5.0625e+02	 5.3106e+03	 1.4423e+00	 2.1223e-02	 3.6316e+02	 5.3314e+03
 7.5938e+02	 5.3106e+03	 1.4389e+00	 1.8082e-02	 3.6315e+02	 5.3339e+03
 1.1391e+03	 5.3106e+03	 1.4360e+00	 1.5989e-02	 3.6315e+02	 5.3367e+03
 1.7086e+03	 5.3106e+03	 1.4330e+00	 1.4751e-02	 3.6315e+02	 5.3392e+03
 2.5629e+03	 5.3106e+03	 1.4309e+00	 1.3689e-02	 3.6316e+02	 5.3420e+03
 3.8443e+03	 5.3106e+03	 1.4286e+00	 1.3765e-02	 3.6316e+02	 5.3444e+03
 5.7665e+03	 5.3106e+03	 1.4260e+00	 1.4543e-02	 3.6315e+02	 5.3469e+03
 8.6498e+03	 5.3106e+03	 1.4232e+00	 1.6187e-02	 3.6315e+02	 5.3496e+03
 1.2975e+04	 5.3106e+03	 1.4200e+00	 1.8898e-02	 3.6315e+02	 5.3521e+03
 1.9462e+04	 5.3106e+03	 1.4163e+00	 2.2454e-02	 3.6315e+02	 5.3547e+03
 2.9193e+04	 5.3106e+03	 1.4116e+00	 2.7292e-02	 3.6315e+02	 5.3572e+03
 4.3789e+04	 5.3106e+03	 1.4057e+00	 3.3553e-02	 3.6315e+02	 5.3597e+03
 6.5684e+04	 5.3106e+03	 1.3978e+00	 4.1549e-02	 3.6315e+02	 5.3622e+03
 9.8526e+04	 5.3106e+03	 1.3867e+00	 5.1330e-02	 3.6315e+02	 5.3647e+03
 1.4779e+05	 5.3106e+03	 1.3707e+00	 6.1651e-02	 3.6315e+02	 5.3675e+03
 2.2168e+05	 5.3106e+03	 1.3490e+00	 6.9646e-02	 3.6315e+02	 5.3699e+03
 3.3253e+05	 5.3106e+03	 1.3243e+00	 7.1862e-02	 3.6315e+02	 5.3727e+03
 4.9879e+05	 5.3106e+03	 1.2996e+00	 6.7284e-02	 3.6315e+02	 5.3752e+03
 7.4818e+05	 5.3106e+03	 1.2803e+00	 5.7927e-02	 3.6315e+02	 5.3777e+03
 9.0000e+05	 5.3106e+03	 1.2737e+00	 5.3111e-02	 3.6315e+02	 5.3804e+03
 1.0000e+02	 5.3777e+03	 1.4630e+00	 3.0070e-02	 3.6316e+02	 5.3880e+03
 1.5000e+02	 5.3777e+03	 1.4557e+00	 2.7100e-02	 3.6315e+02	 5.3904e+03
 2.2500e+02	 5.3777e+03	 1.4512e+00	 2.2421e-02	 3.6315e+02	 5.3930e+03
 3.3750e+02	 5.3777e+03	 1.4468e+00	 2.0318e-02	 3.6315e+02	 5.3955e+03
 5.0625e+02	 5.3777e+03	 1.4427e+00	 1.7702e-02	 3.6315e+02	 5.3980e+03
 7.5938e+02	 5.3777e+03	 1.4392e+00	 1.5572e-02	 3.6315e+02	 5.4007e+03
 1.1391e+03	 5.3777e+03	 1.4364e+00	 1.4101e-02	 3.6315e+02	 5.4032e+03
 1.7086e+03	 5.3777e+03	 1.4333e+00	 1.3288e-02	 3.6315e+02	 5.4059e+03
 2.5629e+03	 5.3777e+03	 1.4311e+00	 1.3079e-02	 3.6315e+02	 5.4085e+03
 3.8443e+03	 5.3777e+03	 1.4288e+00	 1.3071e-02	 3.6315e+02	 5.4112e+03
 5.7665e+03	 5.3777e+03	 1.4264e+00	 1.4101e-02	 3.6315e+02	 5.4137e+03
 8.6498e+03	 5.3777e+03	 1.4236e+00	 1.5914e-02	 3.6315e+02	 5.4165e+03
 1.2975e+04	 5.3777e+03	 1.4204e+00	 1.8552e-02	 3.6315e+02	 5.4190e+03
 1.9462e+04	 5.3777e+03	 1.4168e+00	 2.2215e-02	 3.6315e+02	 5.4218e+03
 2.9193e+04	 5.3777e+03	 1.4120e+00	 2.7109e-02	 3.6315e+02	 5.4242e+03
 4.3789e+04	 5.3777e+03	 1.4061e+00	 3.3473e-02	 3.6315e+02	 5.4267e+03
 6.5684e+04	 5.3777e+03	 1.3982e+00	 4.1521e-02	 3.6315e+02	 5.4294e+03
 9.8526e+04	 5.3777e+03	 1.3870e+00	 5.1330e-02	 3.6315e+02	 5.4320e+03
 1.4779e+05	 5.3777e+03	 1.3709e+00	 6.1685e-02	 3.6314e+02	 5.4347e+03
 2.2168e+05	 5.3777e+03	 1.3492e+00	 6.9712e-02	 3.6314e+02	 5.4372e+03
 3.3253e+05	 5.3777e+03	 1.3243e+00	 7.1913e-02	 3.6314e+02	 5.4400e+03
 4.9879e+05	 5.3777e+03	 1.2994e+00	 6.7328e-02	 3.6315e+02	 5.4425e+03
 7.4818e+05	 5.3777e+03	 1.2802e+00	 5.7945e-02	 3.6315e+02	 5.4449e+03
 9.0000e+05	 5.3777e+03	 1.2736e+00	 5.3151e-02	 3.6315e+02	 5.4477e+03
 1.0000e+02	 5.4450e+03	 1.4622e+00	 3.8579e-02	 3.6315e+02	 5.4560e+03
 1.5000e+02	 5.4450e+03	 1.4555e+00	 3.0506e-02	 3.6315e+02	 5.4584e+03
 2.2500e+02	 5.4450e+03	 1.4504e+00	 2.4142e-02	 3.6315e+02	 5.4609e+03
 3.3750e+02	 5.4450e+03	 1.4460e+00	 2.0895e-02	 3.6316e+02	 5.4636e+03
 5.0625e+02	 5.4450e+03	 1.4421e+00	 1.8136e-02	 3.6316e+02	 5.4660e+03
 7.5938e+02	 5.4450e+03	 1.4388e+00	 1.5652e-02	 3.6315e+02	 5.4687e+03
 1.1391e+03	 5.4450e+03	 1.4359e+00	 1.3870e-02	 3.6316e+02	 5.4712e+03
 1.7086e+03	 5.4450e+03	 1.4332e+00	 1.2998e-02	 3.6316e+02	 5.4737e+03
 2.5629e+03	 5.4450e+03	 1.4312e+00	 1.2955e-02	 3.6315e+02	 5.4764e+03
 3.8443e+03	 5.4450e+03	 1.4289e+00	 1.3302e-02	 3.6315e+02	 5.4789e+03
 5.7665e+03	 5.4450e+03	 1.4265e+00	 1.4240e-02	 3.6315e+02	 5.4817e+03
 8.6498e+03	 5.4450e+03	 1.4237e+00	 1.6024e-02	 3.6315e+02	 5.4842e+03
